,web-scraper-start-url,Products-href,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
2303,https://www.andaazfashion.co.uk/men/weddingwear?p=70,https://www.andaazfashion.co.uk/powder-blue-silk-jacket-style-mens-plain-kurta-pajama-mkpa07986.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/o/powder-blue-silk-jacket-style-mens-plain-kurta-pajama-mkpa07986-1.jpg,Powder Blue Silk jacket Style Men's Plain Kurta Pajama,Men Kurta Pajama,Salwar Kameez,Jacket Style,Silk,Silk,Powder Blue,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement, Festival Wear",All-season,56700,10%,Plain Work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,34-44,Blue,Traditional
2304,https://www.andaazfashion.co.uk/men/kurta-pajama?p=119,https://www.andaazfashion.co.uk/off-white-silk-blend-weaved-mens-kurta-with-churidar-mkpa08489.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/f/off-white-silk-blend-weaved-mens-kurta-with-churidar-mkpa08489-1.jpg,Off White Silk Blend Weaved Men's Kurta With Churidar,Men Kurta Pajama,Salwar Kameez,Straight Cut,Silk,Dupion Silk,Off White,"Guest of Wedding Wear, Festival Wear",All-season,26700,43%,"Resham Work, Thread Work, Woven, Zari Work",Top (Kurta) & Bottom (Pajama),Men,Up to 46 inches,Brown,Traditional
2305,https://www.andaazfashion.co.uk/men/kurta-pajama?p=55,https://www.andaazfashion.co.uk/maroon-rayon-straight-cut-mens-embroidered-kurta-mkv00780.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/a/maroon-rayon-straight-cut-mens-embroidered-kurta-mkv00780-1.jpg,Maroon Rayon Straight Cut Men's Embroidered Kurta,Men Kurta,Kurta,Traditional,Rayon,Rayon,Pure Maroon,Casual Wear,All-season,13200,21%,"Mirror Work, Resham Work, Thread Work",Top (Kurta),Men,38-44,Maroon,Traditional
2306,https://www.andaazfashion.co.uk/men/weddingwear?p=21,https://www.andaazfashion.co.uk/sea-blue-silk-embroidered-men-sherwani-mstv01212.html,https://assets2.andaazfashion.com/media/catalog/product/s/e/sea-blue-silk-embroidered-men-sherwani-mstv01212-1.jpg,Sea Blue Silk Embroidered Men Sherwani,Men Sherwani,Sherwani,Assymetrical,Silk,Silk,Sea Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,64200,28%,"Resham Work, Sequins, Thread Work",Top (Sherwani) & Bottom (Pajama),Men,,,
2307,https://www.andaazfashion.co.uk/men/kurta-pajama?p=17,https://www.andaazfashion.co.uk/dark-green-foil-printed-dupion-silk-mens-kurta-with-dhoti-pants-mkpa07177.html,https://assets2.andaazfashion.com/media/catalog/product/d/a/dark-green-foil-printed-dupion-silk-mens-kurta-with-dhoti-pants-mkpa07177-1.jpg,Dark Green Foil Printed Dupion Silk Men's Kurta With Dhoti Pants,Men Kurta Pajama,Trouser Suit,Side Slit,Dupion Silk,Dupion Silk,Dark Green,"Guest of Wedding Wear, Mehndi, Sangeet",All-season,28200,13%,Foil Print,Top (Kurta) & Bottom (Pajama),Men,32-66,Black,Traditional
2308,https://www.andaazfashion.co.uk/men/kurta-pajama?p=64,https://www.andaazfashion.co.uk/red-poly-cotton-printed-straight-cut-mens-kurta-churidar-mkpa07199.html,https://assets2.andaazfashion.com/media/catalog/product/r/e/red-poly-cotton-printed-straight-cut-mens-kurta-churidar-mkpa07199-1.jpg,Red Poly Cotton Printed Straight Cut Men's Kurta Churidar,Men,Salwar Kameez,Traditional,Poly Cotton,Poly Cotton,Red,Sangeet,All-season,25200,28%,"Lace Work, Printed",Top (Kurta) & Bottom (Pajama),Men,44,Black,Traditional
2309,https://www.andaazfashion.co.uk/men/kurta-pajama?p=24,https://www.andaazfashion.co.uk/olive-green-cotton-churidar-men-kurta-pajama-mkpa02602.html,https://assets2.andaazfashion.com/media/catalog/product/o/l/olive-green-cotton-churidar-men-kurta-pajama-mkpa02602-1.jpg,Olive Green Cotton Churidar Men Kurta Pajama,Men's Clothing,Salwar Kameez,Churidar,Cotton,Cotton,Olive Green,"Diwali, Navratri",All-season,28200,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Brown,Traditional
2310,https://www.andaazfashion.co.uk/men/weddingwear?p=47,https://www.andaazfashion.co.uk/navy-blue-dupion-silk-mens-kurta-pajama-mkpa01945.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-dupion-silk-mens-kurta-pajama-mkpa01945-1.jpg,Navy Blue Dupion Silk Men's Kurta Pajama,Men,Salwar Kameez,Straight Cut,Dupion Silk,Dupion Silk,Navy Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,25200,43,Plain,Top (Kurta) & Bottom (Pajama),Men,"44, 34-38",Black,Traditional
2311,https://www.andaazfashion.co.uk/men/weddingwear?p=38,https://www.andaazfashion.co.uk/plain-dupion-silk-cream-mens-kurta-pajama-mkpa0161.html,https://assets2.andaazfashion.com/media/catalog/product/p/l/plain-dupion-silk-cream-mens-kurta-pajama-mkpa0161-1.jpg,Plain Dupion Silk Cream Men's Kurta Pajama,Men,Kurta Pajama,Churidar Pajami Style,Dupion Silk,Dupion Silk,Cream,"Wedding, Guest Wedding Wear, Festival",All-season,29700,24%,Plain,Top (Kurta) & Bottom (Pajama),Men,,,
2312,https://www.andaazfashion.co.uk/men/kurta-pajama?p=82,https://www.andaazfashion.co.uk/poly-cotton-dusty-green-printed-straight-cut-mens-kurta-churidar-mkpa07201.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/o/poly-cotton-dusty-green-printed-straight-cut-mens-kurta-churidar-mkpa07201-1.jpg,Poly Cotton Dusty Green Printed Straight Cut Men's Kurta Churidar,Men's Clothing,Salwar Kameez,Churidar,Poly Cotton,Poly Cotton,Dusty Green,Sangeet,All-season,25200,43%,"Lace Work, Printed",Top (Kurta) & Bottom (Pajama),Men,44,Brown,Traditional
2313,https://www.andaazfashion.co.uk/men/kurta-pajama?p=13,https://www.andaazfashion.co.uk/black-dupion-silk-mens-kurta-with-churidar-mkpa02128.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-dupion-silk-mens-kurta-with-churidar-mkpa02128-1.jpg,Black Dupion Silk Men's Kurta With Churidar,Pakistani Cloth,Salwar Kameez,Churidar,Dupion Silk,Dupion Silk,Pure Black,"Guest of Wedding Wear, Festival Wear, Sangeet",All-season,17700,17%,Plain,Top (Kurta) & Bottom (Pajama),Pakistani Men,"44, 36-42",Black,Traditional
2314,https://www.andaazfashion.co.uk/men/sherwani?p=19,https://www.andaazfashion.co.uk/jacquard-black-zari-weaved-mens-indo-western-sherwani-mstv03352.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/j/a/jacquard-black-zari-weaved-mens-indo-western-sherwani-mstv03352-1.jpg,Jacquard Black Zari Weaved Men's Indo Western Sherwani,Men Sherwani,Sherwani,Indo-Western,Jacquard,Dupion Silk,Pure Black,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,40200,43%,"Lace Work, Weaved Thread Work, Zari Work",Top (Sherwani) & Bottom (Pajama),Men,44,Black,Traditional
2315,https://www.andaazfashion.co.uk/men/sherwani?p=18,https://www.andaazfashion.co.uk/deep-red-brocade-woven-zari-mens-sherwani-mstv0825.html,https://assets2.andaazfashion.com/media/catalog/product/d/e/deep-red-brocade-woven-zari-mens-sherwani-mstv0825-1.jpg,Deep Red Traditional Wedding Wear Men Sherwani in Brocade,Men Sherwani,Sherwani,Traditional,Brocade,Silk,Deep Red,"Wedding Wear, Party Wear, Guest of Wedding Wear, Festival Wear",All-season,76200,43%,"Woven, Zari",Top (Sherwani) & Bottom (Pajama),Men,,,
2316,https://www.andaazfashion.co.uk/men/sherwani?p=51,https://www.andaazfashion.co.uk/light-grey-art-silk-embroidered-straight-cut-mens-sherwani-mstv03465.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-grey-art-silk-embroidered-straight-cut-mens-sherwani-mstv03465-1.jpg,Light Grey Art Silk Embroidered Straight Cut Men's Sherwani,Men Sherwani,Sherwani,Straight Cut,Art Silk,Dupion Silk,Light Grey,"Wedding Wear, Engagement",All-season,47700,19%,"Resham Work, Sequins Work, Thread Work",Top (Sherwani) & Bottom (Pajama),Men,32-62,Black,Traditional
2317,https://www.andaazfashion.co.uk/men/kurta-pajama?p=53,https://www.andaazfashion.co.uk/printed-cotton-multi-color-mens-kurta-pajama-mkpa058.html,https://assets2.andaazfashion.com/media/catalog/product/p/r/printed-cotton-multi-color-mens-kurta-pajama-mkpa058-1.jpg,Printed Cotton Multi-Color Men's Kurta Pajama,Men,Kurta Pajama,Churidar Pajami Style,Cotton,Cotton,Multi Color,"Wedding, Guest Wedding Wear, Festival",All-season,29700,24%,Printed,Top (Kurta) & Bottom (Pajama),Men,Unknown,Matching,Traditional
2318,https://www.andaazfashion.co.uk/men/sherwani?p=19,https://www.andaazfashion.co.uk/resham-embroidered-dupion-silk-oat-beige-jodhpuri-style-mens-sherwani-mstv03262.html,https://assets2.andaazfashion.com/media/catalog/product/r/e/resham-embroidered-dupion-silk-oat-beige-jodhpuri-style-mens-sherwani-mstv03262-1.jpg,Resham Embroidered Dupion Silk Oat Beige Jodhpuri Style Men's Sherwani,Men,Sherwani,Jodhpuri,Dupion Silk,Dupion Silk,Oat Beige,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,77700,43%,"Resham Work, Sequins Work, Thread Work",Top (Sherwani) & Bottom (Pajama),Men,Up to 62 inches,Black,Traditional
2319,https://www.andaazfashion.co.uk/men/weddingwear?p=72,https://www.andaazfashion.co.uk/light-blue-dupion-silk-men-kurta-with-dhoti-mkpa0555.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-blue-dupion-silk-men-kurta-with-dhoti-mkpa0555-1.jpg,Light Blue Zari Embroidered Dupion Silk Men Kurta,Men Kurta Pajama,Kurta,Straight Cut,Dupion Silk,Dupion Silk,Light Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,32700,21%,"Resham Work, Thread Work, Zari",Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Brown,Traditional
2320,https://www.andaazfashion.co.uk/men/kurta-pajama?p=57,https://www.andaazfashion.co.uk/pear-green-jacquard-silk-mens-churidar-kurta-mkpa03564.html,https://assets2.andaazfashion.com/media/catalog/product/p/e/pear-green-jacquard-silk-mens-churidar-kurta-mkpa03564-1.jpg,Pear Green Jacquard Silk Men's Churidar Kurta,Men's Ethnic Wear,Salwar Kameez,Straight Cut,Silk,Art Silk,Pear Green,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,29700,43%,"Lace, Woven",Top (Kurta) & Bottom (Pajama),Men,"42, 38-40",Brown,Traditional
2321,https://www.andaazfashion.co.uk/men/weddingwear?p=40,https://www.andaazfashion.co.uk/pale-yellow-designer-jacquard-silk-sherwani-with-stole-mstv0055.html,https://assets2.andaazfashion.com/media/catalog/product/p/a/pale-yellow-designer-jacquard-silk-sherwani-with-stole-mstv0055.jpg,Pale Yellow Designer Jacquard Silk Sherwani With Stole,Men,Sherwani,Traditional,Jacquard Silk,Cotton Silk,"Pale Yellow, Maroon",Wedding,All-season,145200,26%,Zardosi Work,"Top (Kurta), Bottom (Pajama), Stole",Grooms,,,
2322,https://www.andaazfashion.co.uk/men/sherwani?p=61,https://www.andaazfashion.co.uk/brocade-cream-men-kurta-with-churidar-mkpa0515.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/r/brocade-cream-men-kurta-with-churidar-mkpa0515-1.jpg,Brocade Cream Men Kurta With Churidar,Men Kurta Pajama,Salwar Kameez,Churidar,Brocade,Art Silk,Cream,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,35700,72%,Woven,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Brown,Traditional
2323,https://www.andaazfashion.co.uk/men/sherwani?p=57,https://www.andaazfashion.co.uk/deep-red-plain-dupion-silk-jacket-style-boys-kurta-pajama-mkpa05784.html,https://assets2.andaazfashion.com/media/catalog/product/d/e/deep-red-plain-dupion-silk-jacket-style-boys-kurta-pajama-mkpa05784-1.jpg,Deep Red Plain Dupion Silk Jacket Style Boy's Kurta Pajama,Men Kurta Pajama,Salwar Kameez,Jacket Style,Dupion Silk,Dupion Silk,Deep Red,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,19200,23%,Plain Work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,34,Multi Color,Traditional
2324,https://www.andaazfashion.co.uk/men/coat-pant?p=3,https://www.andaazfashion.co.uk/navy-blue-plain-jodhpuri-style-viscose-mens-sherwani-mstv03949.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-plain-jodhpuri-style-viscose-mens-sherwani-mstv03949-1.jpg,Navy Blue Plain Jodhpuri Style Viscose Men's Coat Pant,Men,Trouser Suit,Traditional,Viscose,Viscose,Navy Blue,"Wedding Wear, Guest of Wedding Wear, Engagement",All-season,89700,15%,Plain Work,Top (Coat) & Bottom (Pant),Men,32-68,Black,Formal Shoes
2325,https://www.andaazfashion.co.uk/men/kurta-pajama?p=13,https://www.andaazfashion.co.uk/jacquard-mint-green-weaved-thread-straight-cut-mens-kurta-churidar-mkpa07315.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/j/a/jacquard-mint-green-weaved-thread-straight-cut-mens-kurta-churidar-mkpa07315-1.jpg,Jacquard Mint Green Weaved Thread Straight Cut Men's Kurta Churidar,Men's Clothing,Salwar Kameez,Churidar,Jacquard,Art Silk,Mint Green,"Wedding Wear, Guest of Wedding Wear, Mehndi, Sangeet, Engagement",All-season,38700,27,"Stone Work, Weaved Thread Work, Zari Work",Top (Kurta) & Bottom (Pajama),Men,Up to 52 inches,Black,Traditional
2326,https://www.andaazfashion.co.uk/men/weddingwear?p=100,https://www.andaazfashion.co.uk/jacquard-light-beige-weaved-thread-asymmetrical-mens-sherwani-mstv03369.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/j/a/jacquard-light-beige-weaved-thread-asymmetrical-mens-sherwani-mstv03369-1.jpg,Jacquard Light Beige Weaved Thread Asymmetrical Men's Sherwani,Men,Sherwani,Assymetrical,Jacquard,Art Silk,Light Beige,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,31200,18,"Lace Work, Weaved Thread Work",Top (Sherwani) & Bottom (Pajama),Men,Up to 62 inches,Black,Traditional
2327,https://www.andaazfashion.co.uk/men/kurta-pajama?p=57,https://www.andaazfashion.co.uk/cotton-teal-blue-weaved-lurex-thread-straight-cut-mens-kurta-pajama-mkpa08205.html,https://assets2.andaazfashion.com/media/catalog/product/c/o/cotton-teal-blue-weaved-lurex-thread-straight-cut-mens-kurta-pajama-mkpa08205-1.jpg,Cotton Teal Blue Weaved Lurex Thread Straight Cut Men's Kurta Pajama,Pakistani Cloth,Salwar Kameez,Traditional,Cotton,Cotton,Teal Blue,"Casual Wear, Festival Wear",All-season,17100,14%,"Weaved Thread Work, Lurex Thread Work",Top (Kurta) & Bottom (Pajama),Pakistani Men,Up to 46 inches,Brown,Traditional Sandals
2328,https://www.andaazfashion.co.uk/men/kurta-pajama?p=3,https://www.andaazfashion.co.uk/pistachio-green-embroidered-dupion-silk-mens-kurta-pajama-mkpa08430.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/a/n/anm-25-06_1.jpg,Pistachio Green Embroidered Dupion Silk Men's Kurta Pajama,Indian Cloth,Salwar Kameez,Traditional,Dupion Silk,Dupion Silk,Pistachio Green,"Wedding Wear, Guest of Wedding Wear, Mehndi, Sangeet, Festival Wear",All-season,23400,35,"Mirror Work, Resham Work, Sequins Work, Thread Work",Top (Kurta) & Bottom (Pajama),Men,36-68,Brown,Traditional
2329,https://www.andaazfashion.co.uk/men/sherwani?p=21,https://www.andaazfashion.co.uk/viscose-jodhpuri-style-plain-mens-black-sherwani-mstv03948.html,https://assets2.andaazfashion.com/media/catalog/product/v/i/viscose-jodhpuri-style-plain-mens-black-sherwani-mstv03948-1.jpg,Viscose Jodhpuri Style Plain Men's Black Coat Pant,Men's Clothing,Trouser Suit,Jodhpuri,Viscose,Viscose,Pure Black,"Wedding Wear, Guest of Wedding Wear",All-season,89700,43%,Plain Work,Top (Coat) & Bottom (Pant),Men,32-68,Black,Formal Shoes
2330,https://www.andaazfashion.co.uk/men/kurta-pajama?p=120,https://www.andaazfashion.co.uk/light-blue-dupion-silk-embroidered-mens-kurta-with-dhoti-mkpa08668.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-blue-dupion-silk-embroidered-mens-kurta-with-dhoti-mkpa08668-1.jpg,Light Blue Dupion Silk Kurta Dhoti with Resham Thread Work,Men Kurta Pajama,Trouser Suit,Dhoti,Dupion Silk,Silk,Light Blue,Embroidered Men Kurta Pajama,All-season,26700,43%,"Resham Work, Thread Work",Top (Kurta) & Bottom (Pajama),Men,66,Brown,Traditional
2331,https://www.andaazfashion.co.uk/men/weddingwear?p=21,https://www.andaazfashion.co.uk/embroidered-art-silk-black-men-kurta-pajama-mkpa02323.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-art-silk-black-men-kurta-pajama-mkpa02323-1.jpg,Dark Black Traditional Wedding Wear Men Kurta Pajama in Art Silk,Men Kurta Pajama,Salwar Kameez,Jacket Style,Art Silk,Art Silk,Dark Black,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,43200,43%,"Resham thread, Sequins embroidered Jacket",Top (Kurta) & Bottom (Pajama),Men,Unknown,Black,Traditional
2332,https://www.andaazfashion.co.uk/men/sherwani?p=57,https://www.andaazfashion.co.uk/mustard-yellow-cotton-plain-men-kurta-salwar-mkpa01670.html,https://assets2.andaazfashion.com/media/catalog/product/m/u/mustard-yellow-cotton-plain-men-kurta-salwar-mkpa01670-1.jpg,Mustard Yellow Cotton Plain Men Kurta Salwar,Men's Clothing,Salwar Kameez,Traditional,Cotton,Cotton,Mustard Yellow,"Diwali, Eid, Navratri",All-season,26700,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Brown,Traditional
2333,https://www.andaazfashion.co.uk/men/kurta-pajama?p=80,https://www.andaazfashion.co.uk/dupion-silk-navy-blue-men-kurta-with-churidar-mkpa0462.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dupion-silk-navy-blue-men-kurta-with-churidar-mkpa0462-1.jpg,Navy Blue Dupion Silk Kurta with Dori Work and Churidar for Men,Men Kurta Pajama,Salwar Kameez,Wedding Wear,Dupion Silk,Dupion Silk,Navy Blue,"Diwali, Eid, Gur Purab, Lohri, Navratri",All-season,31200,43%,Dori Work,Top (Kurta) & Bottom (Pajama),Men,,,
2334,https://www.andaazfashion.co.uk/men/kurta-pajama?p=66,https://www.andaazfashion.co.uk/light-pink-silk-jacket-style-mens-embroidered-kurta-pajama-mkpa08002.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-pink-silk-jacket-style-mens-embroidered-kurta-pajama-mkpa08002-1.jpg,Light Pink Silk jacket Style Men's Embroidered Kurta Pajama,Men Kurta Pajama,Salwar Kameez,Jacket Style,Silk,Silk,Light Pink,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement, Festival Wear",All-season,62700,43%,"Resham Work, Sequins Work, Thread Work","Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,34-44,Black,Traditional
2335,https://www.andaazfashion.co.uk/men/kurta-pajama?p=120,https://www.andaazfashion.co.uk/plum-purple-cotton-silk-embroidered-straight-cut-mens-kurta-with-churidar-mkpa08754.html,https://assets2.andaazfashion.com/media/catalog/product/p/l/plum-purple-cotton-silk-embroidered-straight-cut-mens-kurta-with-churidar-mkpa08754-1.jpg,Plum Purple Cotton Silk Embroidered Straight Cut Men's Kurta With Churidar,Men Kurta Pajama,Salwar Kameez,Traditional,Cotton Silk,Silk,Plum Purple,"Diwali, Eid, Lohri, Navratri",All-season,25200,43%,"Gota Patti Work, Resham Work, Thread Work",Top (Kurta) & Bottom (Pajama),Pakistani Men,Up to 50 inches chest size,Black,Traditional Mojari
2336,https://www.andaazfashion.co.uk/men/sherwani?p=55,https://www.andaazfashion.co.uk/white-silk-mens-kurta-pajama-with-embroidered-jacket-mkpa07801.html,https://assets2.andaazfashion.com/media/catalog/product/w/h/white-silk-mens-kurta-pajama-with-embroidered-jacket-mkpa07801-1.jpg,White Silk Men's Kurta Pajama With Printed Jacket,Men Kurta Pajama,Salwar Kameez,Jacket Style,Silk,Silk,Pure White,"Traditional, Guest of Wedding Wear, Sangeet, Eid, Navratri",All-season,143700,43%,Resham thread and sequins work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,32-68,White,Traditional
2337,https://www.andaazfashion.co.uk/men/kurta-pajama?p=24,https://www.andaazfashion.co.uk/navy-blue-kurta-pajama-for-men-for-eid-festival-mkpv0533.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-kurta-pajama-for-men-for-eid-festival-mkpv0533_2.jpg,Navy Blue Kurta Pajama for Men for Wedding & Festival,Men,Salwar Kameez,Traditional,Cotton,Cotton,Navy Blue,"Wedding, Festival",All-season,35700,27%,,Top (Kurta) & Bottom (Pajama),Men,,,
2338,https://www.andaazfashion.co.uk/men/weddingwear?p=100,https://www.andaazfashion.co.uk/poly-cotton-light-orange-zari-embroidered-mens-kurta-churidar-mkpa06208.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/o/poly-cotton-light-orange-zari-embroidered-mens-kurta-churidar-mkpa06208-1.jpg,Poly Cotton Light Orange Zari Embroidered Men's Kurta Churidar,Pakistani Cloth,Salwar Kameez,Churidar,Poly Cotton,Poly Cotton,Light Orange,"Wedding Wear, Guest of Wedding Wear, Sangeet, Haldi",All-season,29700,43,"Patch Work, Resham Work, Thread Work, Zari Work",Top (Kurta) & Bottom (Pajama),Pakistani Men,44,Brown,Traditional
2339,https://www.andaazfashion.co.uk/men/kurta-pajama?p=22,https://www.andaazfashion.co.uk/dark-maroon-dupion-silk-mens-churidar-kurta-mkpa02614.html,https://assets2.andaazfashion.com/media/catalog/product/d/a/dark-maroon-dupion-silk-mens-churidar-kurta-mkpa02614-1.jpg,Dark Maroon Churidar Dupion Silk Men Kurta Pajama for Wedding,Men Kurta Pajama,Salwar Kameez,Churidar,Dupion Silk,Dupion Silk,Dark Maroon,"Wedding, Guest of Wedding, Festival, Sangeet",All-season,26700,27%,Plain,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Black,Traditional
2340,https://www.andaazfashion.co.uk/men/coat-pant?p=2,https://www.andaazfashion.co.uk/light-grey-jacquard-silk-woven-zari-jodhpuri-style-mens-sherwani-mstv03599.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-grey-jacquard-silk-woven-zari-jodhpuri-style-mens-sherwani-mstv03599-1.jpg,Light Grey Jacquard Silk Woven Zari Jodhpuri Style Men's Coat Pant,Men Coat Pant,Trouser Suit,Jodhpuri,Jacquard Silk,Silk,Light Grey,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,64200,43%,"Beads Work, Cutdana Work, Dabka Work, Resham Work, Stone Work, Thread Work, Weaved Thread Work, Zari Work",Top (Coat) & Bottom (Pant),Men,32-62 inches,Black,Formal Shoes
2341,https://www.andaazfashion.co.uk/men/sherwani?p=64,https://www.andaazfashion.co.uk/blue-dupion-silk-embroidered-men-kurta-pajama-mkpa01035.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/blue-dupion-silk-embroidered-men-kurta-pajama-mkpa01035-1.jpg,Blue Dupion Silk Embroidered Men Kurta Pajama,Men,Kurta Pajama,Straight Cut,Dupion Silk,Dupion Silk,Blue,"Wedding, Party Wear, Guest Wedding Wear, Festival",All-season,41700,24,Resham Work,Top (Kurta) & Bottom (Pajama),Men,,,
2342,https://www.andaazfashion.co.uk/men/kurta-pajama?p=57,https://www.andaazfashion.co.uk/black-silk-straight-cut-woven-zari-men-kurta-pajama-mkpa01793.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/black-silk-straight-cut-woven-zari-men-kurta-pajama-mkpa01793-1.jpg,Black Silk Straight Cut Woven Zari Men Kurta Pajama,Men's Clothing,Salwar Kameez,Traditional,Silk,Cotton,Black,"Diwali, Eid, Gur Purab, Lohri",All-season,29700,24%,"Woven, Zari",Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Black,Traditional
2343,https://www.andaazfashion.co.uk/men/kurta-pajama?p=60,https://www.andaazfashion.co.uk/grey-cotton-printed-men-kurta-pajama-mkpa02463.html,https://assets2.andaazfashion.com/media/catalog/product/g/r/grey-cotton-printed-men-kurta-pajama-mkpa02463-1.jpg,Grey Cotton Printed Men Kurta Pajama,Men's Clothing,Salwar Kameez,Straight Cut,Cotton,Silk,Grey,"Traditional, Festival Wear, Sangeet",All-season,29700,43%,Printed,Top (Kurta) & Bottom (Pajama),Men,46,Black,Traditional
2344,https://www.andaazfashion.co.uk/men/weddingwear?p=48,https://www.andaazfashion.co.uk/printed-white-cotton-father-son-duo-kurta-with-churidar-mkpa03021.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/r/printed-white-cotton-father-son-duo-kurta-with-churidar-mkpa03021-1.jpg,Printed White Cotton Father Son Duo Kurta With Churidar,Indian Cloth,Salwar Kameez,Churidar,Cotton,Cotton,Pure White,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,26700,26%,Printed,Top (Kurta) & Bottom (Pajama),Indian Men,"56, 36",White,Traditional
2345,https://www.andaazfashion.co.uk/men/weddingwear?p=22,https://www.andaazfashion.co.uk/black-plain-rayon-jodhpuri-style-mens-sherwani-mstv04116.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/black-plain-rayon-jodhpuri-style-mens-sherwani-mstv04116-1.jpg,Dark Navy Blue Plain Rayon Jodhpuri Style Men's Suit,Men,Trouser Suit,Jodhpuri,Rayon,Rayon,Dark Navy Blue,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,89700,10%,Plain Work,Top (Suit) & Bottom (Pant),Men,68,Black,Formal Shoes
