,web-scraper-start-url,Products-href,Image URL-src,product_name,main_category,color,occasion,season,price_pkr,discount,work_details,shoe_color,shoe_style,Gender,fit_type,categorize_outfit,Category Style,fabric
2587,https://www.andaazfashion.co.uk/men/sherwani?p=28,https://www.andaazfashion.co.uk/cream-jacquard-indo-western-men-sherwani-mstv01484.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/r/cream-jacquard-indo-western-men-sherwani-mstv01484-1.jpg,Men Sherwani for Wedding Wear in Jacquard Cream,Men's Ethnic Wear,Cream,Wedding/Formal,Winter,64200,14,Woven,Brown,Traditional,Male,Single Size,Sherwani,Contemporary,Synthetic
2588,https://www.andaazfashion.co.uk/men/kurta-pajama?p=85,https://www.andaazfashion.co.uk/dusty-pink-embroidered-silk-blend-mens-kurta-pajama-mkpa09023.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dusty-pink-embroidered-silk-blend-mens-kurta-pajama-mkpa09023-1.jpg,Dusty Pink Embroidered Silk Blend Men's Kurta Pajama,Men's Ethnic Wear,Dusty Pink,Wedding/Formal,Summer,35700,35%,"Resham Work, Sequins Work, Thread Work",Brown,Traditional,Male,Single Size,Kurta Set,Traditional,Silk
2589,https://www.andaazfashion.co.uk/men/kurta-pajama?p=16,https://www.andaazfashion.co.uk/raw-silk-kurta-pajama-in-black-colour-mkpv0075.html,https://assets2.andaazfashion.com/media/catalog/product/r/a/raw-silk-kurta-pajama-in-black-colour-mkpv0075-1.jpg,Raw Silk Kurta Pajama In Black Colour,Men's Ethnic Wear,Black,Wedding/Formal,Winter,20700,27%,Plain,Black,Traditional,Male,Mixed Range,Kurta Set,Traditional,Silk
2590,https://www.andaazfashion.co.uk/men/kurta-pajama?p=5,https://www.andaazfashion.co.uk/dupion-silk-navy-blue-embroidered-mens-kurta-churidar-mkpa06672.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dupion-silk-navy-blue-embroidered-mens-kurta-churidar-mkpa06672-1.jpg,Dupion Silk Navy Blue Embroidered Kurta Churidar for Men,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,22200,43%,"Sequins Work, Zari Work",Black,Traditional,Male,Single Size,Churidar Suit,Traditional,Silk
2591,https://www.andaazfashion.co.uk/men/sherwani?p=45,https://www.andaazfashion.co.uk/light-beige-weaved-art-silk-assymetrical-mens-sherwani-mstv03420.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-beige-weaved-art-silk-assymetrical-mens-sherwani-mstv03420-1.jpg,Light Beige Weaved Art Silk Assymetrical Men's Sherwani,Men's Ethnic Wear,Light Beige,Wedding/Formal,Summer,37200,43%,"Weaved Thread Work, Zari Work",Brown,Traditional,Male,Range,Sherwani,Contemporary,Silk
2592,https://www.andaazfashion.co.uk/men/weddingwear?p=73,https://www.andaazfashion.co.uk/plum-purple-silk-mens-plain-kurta-pajama-with-embroidered-jacket-mkpa07997.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plum-purple-silk-mens-plain-kurta-pajama-with-embroidered-jacket-mkpa07997-1.jpg,Plum Purple Silk Men's Plain Kurta Pajama With Embroidered Jacket,Men's Ethnic Wear,Plum Purple,Wedding/Formal,Summer,53700,43%,Embroidered,Maroon-Burgundy,Traditional,Male,Range,Nehru Jacket,Fancy,Silk
2593,https://www.andaazfashion.co.uk/men/kurta-pajama?p=9,https://www.andaazfashion.co.uk/traditional-blue-art-silk-men-kurta-pajama-mkpa0872.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/t/r/traditional-blue-art-silk-men-kurta-pajama-mkpa0872-1.jpg,Traditional Blue Art Silk Men Kurta Pajama,Men's Ethnic Wear,Blue,Wedding/Formal,Spring,29700,24%,Resham Work,Blue,Traditional,Male,Mixed Range,Kurta Set,Contemporary,Silk
2594,https://www.andaazfashion.co.uk/men/kurta-pajama?p=53,https://www.andaazfashion.co.uk/dupion-silk-teal-green-men-kurta-with-dhoti-mkpa0567.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dupion-silk-teal-green-men-kurta-with-dhoti-mkpa0567-1.jpg,Dupion Silk Teal Green Kurta with Dhoti Set,Indian Cloth,Teal Green,Other,Spring,23700,72%,Plain,Brown,Traditional Sandals,Male,Mixed Range,Kurta with Dhoti,Traditional,Silk
2595,https://www.andaazfashion.co.uk/men/kurta-pajama?p=19,https://www.andaazfashion.co.uk/navy-blue-art-silk-men-kurta-pajama-with-jacket-mkpa01905.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-art-silk-men-kurta-pajama-with-jacket-mkpa01905-1.jpg,Navy Blue Art Silk Men Kurta Pajama With Jacket,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,46200,72%,"Resham thread, Sequins embroidery",Black,Traditional,Male,Mixed Range,Nehru Jacket,Fancy,Silk
2596,https://www.andaazfashion.co.uk/men/kurta-pajama?p=123,https://www.andaazfashion.co.uk/light-grey-cotton-handloom-straight-cut-mens-kurta-pajama-mkpa08529.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-grey-cotton-handloom-straight-cut-mens-kurta-pajama-mkpa08529-1.jpg,Light Grey Cotton Handloom Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Light Grey,Other,Summer,20700,43%,"Mirror Work, Resham Work, Thread Work, Woven, Zari Work",Black,Traditional,Male,Single Size,Kurta Set,Contemporary,Cotton
2597,https://www.andaazfashion.co.uk/men/weddingwear?p=47,https://www.andaazfashion.co.uk/carrot-pink-cotton-embroidered-men-kurta-pajama-mkpa02652.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/a/carrot-pink-cotton-embroidered-men-kurta-pajama-mkpa02652-1.jpg,Carrot Pink Cotton Embroidered Men Kurta Pajama,Men's Ethnic Wear,Carrot Pink,Wedding/Formal,Summer,29700,43,"Resham Work, Thread Work, Zari",Brown,Traditional Sandals,Male,Mixed Range,Kurta Set,Traditional,Cotton
2598,https://www.andaazfashion.co.uk/men/kurta-pajama?p=18,https://www.andaazfashion.co.uk/off-white-art-silk-mens-plain-kurta-pajama-with-jacket-style-mkpa06960.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/f/off-white-art-silk-mens-plain-kurta-pajama-with-jacket-style-mkpa06960-1.jpg,Off-White Art Silk Men's Plain Kurta Pajama With Jacket Style,Men's Ethnic Wear,Off White,Wedding/Formal,Summer,41700,26%,Plain Work,White,Traditional,Male,Range,Jacket Style Outfit,Fancy,Silk
2599,https://www.andaazfashion.co.uk/men/kurta-pajama?p=15,https://www.andaazfashion.co.uk/men-eid-special-plain-blue-kurta-pajama-mkpv0461.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/e/men-eid-special-plain-blue-kurta-pajama-mkpv0461.jpg,Men Wedding Special Plain Blue Kurta Pajama,Men's Ethnic Wear,Blue,Wedding/Formal,Summer,22200,43,Plain,Blue,Traditional,Male,Mixed Range,Kurta Set,Traditional,Cotton
2600,https://www.andaazfashion.co.uk/men/coat-pant?p=2,https://www.andaazfashion.co.uk/embroidered-silk-navy-blue-jodhpuri-style-mens-sherwani-mstv03979.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-silk-navy-blue-jodhpuri-style-mens-sherwani-mstv03979-1.jpg,Embroidered Silk Navy Blue Jodhpuri Style Men's Coat Pant,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,89700,14%,"Beads Work, Cutdana Work",Black,Formal Shoes,Male,Range,Jodhpuri Suit,Traditional,Silk
2601,https://www.andaazfashion.co.uk/men/weddingwear?p=49,https://www.andaazfashion.co.uk/brocade-mint-green-men-kurta-with-churidar-mkpa0511.html,https://assets2.andaazfashion.com/media/catalog/product/b/r/brocade-mint-green-men-kurta-with-churidar-mkpa0511-1.jpg,Brocade Mint Green Men Kurta With Churidar,Men's Ethnic Wear,Mint Green,Wedding/Formal,Spring,32700,72%,Woven,Brown,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Silk
2602,https://www.andaazfashion.co.uk/men/sherwani?p=20,https://www.andaazfashion.co.uk/silk-weaved-teal-green-mens-straight-cut-sherwani-mstv03874.html,https://assets2.andaazfashion.com/media/catalog/product/s/i/silk-weaved-teal-green-mens-straight-cut-sherwani-mstv03874-1.jpg,Silk Weaved Teal Green Men's Straight Cut Sherwani,Men's Ethnic Wear,Teal Green,Wedding/Formal,Winter,55200,43%,"Weaved Thread Work, Zari Work",Black,Traditional,Male,Range,Sherwani,Traditional,Silk
2603,https://www.andaazfashion.co.uk/men/kurta-pajama?p=90,https://www.andaazfashion.co.uk/white-cotton-silk-mens-kurta-chuidar-with-resham-thread-work-mkpa08979.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-cotton-silk-mens-kurta-chuidar-with-resham-thread-work-mkpa08979-1.jpg,White Cotton Silk Men's Kurta Chuidar With Resham Thread Work,Men's Ethnic Wear,Pure White,Wedding/Formal,Summer,25200,43,"Resham Work, Thread Work",Black,Traditional,Male,Single Size,Kurta,Contemporary,Cotton
2604,https://www.andaazfashion.co.uk/men/kurta-pajama?p=64,https://www.andaazfashion.co.uk/off-white-embroidered-cotton-straight-cut-mens-kurta-pajama-mkpa07022.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/f/off-white-embroidered-cotton-straight-cut-mens-kurta-pajama-mkpa07022-1.jpg,Off White Embroidered Cotton Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Off White,Wedding/Formal,Summer,26700,43%,"Resham Work, Sequins Work, Thread Work, Printed",Brown,Traditional,Male,Range,Kurta Set,Traditional,Cotton
2605,https://www.andaazfashion.co.uk/men/weddingwear?p=72,https://www.andaazfashion.co.uk/off-white-straight-cut-mens-kurta-churidar-in-dupion-silk-mkpa04578.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/f/off-white-straight-cut-mens-kurta-churidar-in-dupion-silk-mkpa04578-1.jpg,Ivory Straight Cut Men's Kurta Churidar in Dupion Silk,Men's Ethnic Wear,Ivory,Wedding/Formal,Winter,37200,40%,Plain Work,Brown,Traditional,Male,Multi Size,Churidar Suit,Contemporary,Silk
2606,https://www.andaazfashion.co.uk/men/weddingwear?p=115,https://www.andaazfashion.co.uk/printed-cotton-navy-blue-men-waist-coat-mwcv079.html,https://assets2.andaazfashion.com/media/catalog/product/p/r/printed-cotton-navy-blue-men-waist-coat-mwcv079-1.jpg,Printed Cotton Navy Blue Men Waist Coat,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,17700,43%,Printed,Black,Traditional,Male,Single Size,Waistcoat,Fancy,Silk
2607,https://www.andaazfashion.co.uk/men/weddingwear?p=74,https://www.andaazfashion.co.uk/white-cotton-churidar-mens-kurta-pajama-mkpa0215.html,https://assets2.andaazfashion.com/media/catalog/product/w/h/white-cotton-churidar-mens-kurta-pajama-mkpa0215-1.jpg,White Cotton Churidar Men's Kurta Pajama,Men's Ethnic Wear,White,Wedding/Formal,Summer,29700,24%,Printed,White,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Cotton
2608,https://www.andaazfashion.co.uk/men/sherwani?p=34,https://www.andaazfashion.co.uk/woven-zari-jacquard-mint-blue-mens-sherwani-mstv01862.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/o/woven-zari-jacquard-mint-blue-mens-sherwani-mstv01862-1.jpg,Men Sherwani for Party Wear in Jacquard Mint Blue with Zari Work,Men's Ethnic Wear,Mint Blue,Wedding/Formal,Winter,37200,26,"Woven, Zari",Black,Traditional,Male,Single Size,Sherwani,Contemporary,Synthetic
2609,https://www.andaazfashion.co.uk/men/kurta-pajama?p=64,https://www.andaazfashion.co.uk/mint-green-kota-doria-mens-kurta-with-churidar-for-mehndi-mkpa07354.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/i/mint-green-kota-doria-mens-kurta-with-churidar-for-mehndi-mkpa07354-1.jpg,Mint Green Kota Doria Men's Kurta With Churidar For Mehndi,Men's Ethnic Wear,Mint Green,Wedding/Formal,Spring,23700,10%,Plain Work,Brown,Traditional Sandals,Male,Single Size,Churidar Suit,Traditional,Silk
2610,https://www.andaazfashion.co.uk/men/weddingwear?p=48,https://www.andaazfashion.co.uk/black-dupion-silk-straight-cut-mens-kurta-and-churidar-mkpa01502.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-dupion-silk-straight-cut-mens-kurta-and-churidar-mkpa01502-1.jpg,Black Dupion Silk Straight Cut Men's Kurta And Churidar,Men's Ethnic Wear,Black,Wedding/Formal,Winter,26700,43%,Black,Black,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Silk
2611,https://www.andaazfashion.co.uk/men/weddingwear?p=69,https://www.andaazfashion.co.uk/silk-mint-blue-mens-plain-kurta-pajama-with-weaved-jacket-mkpa08018.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/i/silk-mint-blue-mens-plain-kurta-pajama-with-weaved-jacket-mkpa08018-1.jpg,Silk Mint Blue Men's Plain Kurta Pajama With Weaved Jacket,Men's Ethnic Wear,Mint Blue,Wedding/Formal,Spring,50100,11,Plain Work,Blue,Traditional,Male,Range,Nehru Jacket,Fancy,Silk
2612,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/stone-resham-and-zari-embroidered-silk-cream-men-sherwani-mstv0992.html,https://assets2.andaazfashion.com/media/catalog/product/s/t/stone-resham-and-zari-embroidered-silk-cream-men-sherwani-mstv0992-1.jpg,"Stone, Resham And Zari Embroidered Silk Cream Men Sherwani",Men's Ethnic Wear,Cream,Wedding/Formal,Winter,110700,26%,"Resham Work, Stone Work, Zari",Brown,Traditional,Male,Single Size,Sherwani,Traditional,Silk
2613,https://www.andaazfashion.co.uk/men/kurta-pajama?p=2,https://www.andaazfashion.co.uk/khadi-silk-kurta-pajama-in-yellow-colour-mkpv0061.html,https://assets2.andaazfashion.com/media/catalog/product/k/h/khadi-silk-kurta-pajama-in-yellow-colour-mkpv0061-1.jpg,Khadi Silk Kurta Pajama In Yellow Colour,Men's Ethnic Wear,Yellow,Wedding/Formal,Summer,35700,27%,Plain,Brown,Traditional,Male,Mixed Range,Kurta Set,Traditional,Silk
2614,https://www.andaazfashion.co.uk/men/sherwani?p=25,https://www.andaazfashion.co.uk/steel-grey-rayon-weaved-thread-mens-sherwani-mstv04369.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/t/steel-grey-rayon-weaved-thread-mens-sherwani-mstv04369-1.jpg,Steel Grey Rayon Weaved Thread Men's Sherwani,Men's Ethnic Wear,Steel Grey,Wedding/Formal,Winter,88200,14%,"Thread Work, Woven",Black,Traditional,Male,Single Size,Sherwani,Traditional,Synthetic
2615,https://www.andaazfashion.co.uk/men/kurta-pajama?p=12,https://www.andaazfashion.co.uk/dark-green-foil-print-dupion-silk-angrakha-style-mens-kurta-mkv00638.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-green-foil-print-dupion-silk-angrakha-style-mens-kurta-mkv00638-1.jpg,Dark Green Foil Print Dupion Silk Angrakha Style Men's Kurta,Men's Ethnic Wear,Dark Green,Wedding/Formal,Winter,23400,43,Foil Print,Black,Traditional,Male,Single Size,Angrakha,Traditional,Silk
2616,https://www.andaazfashion.co.uk/men/sherwani?p=62,https://www.andaazfashion.co.uk/orange-cotton-men-kurta-pajama-mkpa0684.html,https://assets2.andaazfashion.com/media/catalog/product/o/r/orange-cotton-men-kurta-pajama-mkpa0684-1.jpg,Orange Cotton Men Kurta Pajama,Men's Ethnic Wear,Orange,Other,Summer,26700,43%,Plain,Matching,Traditional,Male,Mixed Range,Kurta Set,Contemporary,Cotton
2617,https://www.andaazfashion.co.uk/men/weddingwear?p=24,https://www.andaazfashion.co.uk/velvet-embroidered-black-mens-coat-pant-mstv04269.html,https://assets2.andaazfashion.com/media/catalog/product/v/e/velvet-embroidered-black-mens-coat-pant-mstv04269-1.jpg,Velvet Embroidered Black Men's Coat Pant,Men's Ethnic Wear,Pure Black,Wedding/Formal,Winter,163200,28%,"Cutdana Work, Sequins Work, Zari Work",Black,Formal Shoes,Male,Single Size,Jodhpuri Suit,Fancy,Synthetic
2618,https://www.andaazfashion.co.uk/men/kurta-pajama?p=120,https://www.andaazfashion.co.uk/dark-beige-silk-blend-weaved-thread-mens-kurta-with-churidar-mkpa08472.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-beige-silk-blend-weaved-thread-mens-kurta-with-churidar-mkpa08472-1.jpg,Dark Beige Silk Blend Weaved Thread Men's Kurta With Churidar,Men's Ethnic Wear,Dark Beige,Wedding/Formal,Winter,29700,29%,"Resham Work, Thread Work, Woven",Brown,Traditional,Male,Single Size,Churidar Suit,Contemporary,Silk
2619,https://www.andaazfashion.co.uk/men/weddingwear?p=25,https://www.andaazfashion.co.uk/dupion-silk-dark-green-embroidered-straight-cut-mens-kurta-mkv00364.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dupion-silk-dark-green-embroidered-straight-cut-mens-kurta-mkv00364-1.jpg,Dupion Silk Dark Green Embroidered Straight Cut Men's Kurta,Men's Ethnic Wear,Dark Green,Wedding/Formal,Winter,23700,72,"Dori Work, Sequins Work",Brown,Traditional,Male,Single Size,Kurta,Traditional,Silk
2620,https://www.andaazfashion.co.uk/men/kurta-pajama?p=79,https://www.andaazfashion.co.uk/plain-cotton-salamander-green-men-kurta-churidar-mkpa0421.html,https://assets2.andaazfashion.com/media/catalog/product/p/l/plain-cotton-salamander-green-men-kurta-churidar-mkpa0421-1.jpg,Plain Cotton Salamander Green Men Kurta Churidar,Men's Ethnic Wear,Green,Party/Festive,Summer,26700,23%,Printed,Brown,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Cotton
2621,https://www.andaazfashion.co.uk/men/kurta-pajama?p=12,https://www.andaazfashion.co.uk/dori-embroidered-black-silk-straight-cut-mens-kurta-pajama-mkpa06863.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/o/dori-embroidered-black-silk-straight-cut-mens-kurta-pajama-mkpa06863-1.jpg,Dori Embroidered Black Silk Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Pure Black,Other,Winter,32700,43,"Dori Work, Resham Work, Thread Work",Black,Traditional,Male,Range,Kurta Set,Traditional,Silk
2622,https://www.andaazfashion.co.uk/men/sherwani?p=31,https://www.andaazfashion.co.uk/black-dupion-silk-churidar-mens-sherwani-mstv0891.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-dupion-silk-churidar-mens-sherwani-mstv0891-1.jpg,Black Dupion Silk Churidar Men's Kurta Pajama,Men's Ethnic Wear,Black,Wedding/Formal,Winter,29700,21%,"Thread Work, Zari",Black,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Silk
2623,https://www.andaazfashion.co.uk/men/sherwani?p=62,https://www.andaazfashion.co.uk/plain-cotton-ruby-red-men-kurta-salwar-mkpa01668.html,https://assets2.andaazfashion.com/media/catalog/product/p/l/plain-cotton-ruby-red-men-kurta-salwar-mkpa01668-1.jpg,Plain Cotton Ruby Red Men Kurta Salwar,Men's Ethnic Wear,Ruby Red,Other,Summer,26700,43%,Plain,Black,Traditional,Male,Mixed Range,Salwar Suit,Traditional,Cotton
2624,https://www.andaazfashion.co.uk/men/weddingwear?p=42,https://www.andaazfashion.co.uk/plain-dupion-silk-light-pink-mens-kurta-pajama-mkpa01330.html,https://assets2.andaazfashion.com/media/catalog/product/p/l/plain-dupion-silk-light-pink-mens-kurta-pajama-mkpa01330-1.jpg,Printed Party Wear Men Kurta Pajama in Mustard Yellow Cotton Silk,Men's Ethnic Wear,Mustard Yellow,Wedding/Formal,Summer,26700,20%,Printed,Brown,Traditional,Male,Single Size,Kurta Set,Traditional,Cotton
2625,https://www.andaazfashion.co.uk/men/sherwani?p=33,https://www.andaazfashion.co.uk/red-art-silk-men-sherwani-with-dhoti-mstv01174.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/e/red-art-silk-men-sherwani-with-dhoti-mstv01174-1.jpg,Red Art Silk Plain Sherwani With Black Dhoti,Indian Cloth,Pure Red,Wedding/Formal,Winter,42900,20%,Plain,Black,Traditional,Male,Mixed Range,Sherwani,Contemporary,Silk
2626,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/cream-silk-embroidered-mens-jacket-style-sherwani-for-engagement-mstv03807.html,https://assets2.andaazfashion.com/media/catalog/product/c/r/cream-silk-embroidered-mens-jacket-style-sherwani-for-engagement-mstv03807-1.jpg,Cream Silk Embroidered Men's Jacket Style Sherwani For Engagement,Men's Ethnic Wear,Pure Cream,Wedding/Formal,Winter,149700,40%,Cutdana Work,Cream,Traditional,Male,Single Size,Sherwani,Fancy,Silk
2627,https://www.andaazfashion.co.uk/men/kurta-pajama?p=59,https://www.andaazfashion.co.uk/olive-brown-jacquard-straight-cut-men-kurta-pajama-mkpa01042.html,https://assets2.andaazfashion.com/media/catalog/product/o/l/olive-brown-jacquard-straight-cut-men-kurta-pajama-mkpa01042-1.jpg,Olive Brown Jacquard Straight Cut Men Kurta Pajama,Men's Ethnic Wear,Brown,Wedding/Formal,Autumn,29700,24%,Woven,Brown,Traditional,Male,Mixed Range,Kurta Set,Contemporary,Synthetic
2628,https://www.andaazfashion.co.uk/men/sherwani?p=35,https://www.andaazfashion.co.uk/peach-silk-embroidered-men-sherwani-mstv0998.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/e/peach-silk-embroidered-men-sherwani-mstv0998-1.jpg,Peach Traditional Party Wear Men Sherwani in Silk,Men's Ethnic Wear,Peach,Wedding/Formal,Summer,136200,43,"Sequins, Thread Work",Brown,Traditional,Male,Mixed Range,Sherwani,Traditional,Silk
2629,https://www.andaazfashion.co.uk/men/sherwani?p=64,https://www.andaazfashion.co.uk/navy-blue-cotton-mens-kurta-with-dhoti-pants-mkpa01742.html,https://assets2.andaazfashion.com/media/catalog/product/n/a/navy-blue-cotton-mens-kurta-with-dhoti-pants-mkpa01742-1.jpg,Navy Blue Cotton Men's Kurta With Dhoti Pants,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Summer,29700,43%,"Lace, Mirror Work, Printed",Brown,Traditional,Male,Mixed Range,Indo Western Dhoti Set,Contemporary,Cotton
2630,https://www.andaazfashion.co.uk/men/sherwani?p=55,https://www.andaazfashion.co.uk/light-pink-jacquard-straight-cut-men-kurta-pajama-mkpa01378.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-pink-jacquard-straight-cut-men-kurta-pajama-mkpa01378-1.jpg,Light Pink Jacquard Straight Cut Men Kurta Pajama,Men's Ethnic Wear,Pink,Wedding/Formal,Summer,29700,24%,Woven,Matching,Traditional,Male,Multi Size,Kurta Set,Contemporary,Synthetic
2631,https://www.andaazfashion.co.uk/men/weddingwear?p=65,https://www.andaazfashion.co.uk/banarasi-silk-pistachio-green-mens-sherwani-mstv0876.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/a/banarasi-silk-pistachio-green-mens-sherwani-mstv0876-1.jpg,Banarasi Silk Pistachio Green Men's Sherwani,Men's Ethnic Wear,Pistachio Green,Wedding/Formal,Winter,97200,43%,Plain,Brown,Traditional,Male,Single Size,Sherwani,Traditional,Silk
2632,https://www.andaazfashion.co.uk/men/kurta-pajama?p=19,https://www.andaazfashion.co.uk/plain-art-silk-dark-grey-men-kurta-pajama-with-jacket-mkpa01898.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-art-silk-dark-grey-men-kurta-pajama-with-jacket-mkpa01898-1.jpg,Plain Art Silk Dark Grey Men Kurta Pajama With Jacket,Men's Ethnic Wear,Dark Grey,Wedding/Formal,Winter,46200,72%,Plain,Black,Traditional,Male,Mixed Range,Nehru Jacket,Fancy,Silk
2633,https://www.andaazfashion.co.uk/men/kurta-pajama?p=27,https://www.andaazfashion.co.uk/jacquard-charcoal-grey-men-churidar-kurta-mkpa0697.html,https://assets2.andaazfashion.com/media/catalog/product/m/k/mkpa0697-gray.jpg,Jacquard Charcoal Grey Men Churidar Kurta for Wedding & Party,Men's Ethnic Wear,Charcoal Grey,Wedding/Formal,Winter,29700,29%,"Woven, Zari",Black,Traditional,Male,Single Size,Churidar Suit,Traditional,Synthetic
2634,https://www.andaazfashion.co.uk/men/kurta-pajama?p=64,https://www.andaazfashion.co.uk/silk-prussian-blue-sequins-embroidered-mens-kurta-pajama-mkpa06576.html,https://assets2.andaazfashion.com/media/catalog/product/s/i/silk-prussian-blue-sequins-embroidered-mens-kurta-pajama-mkpa06576-1.jpg,Silk Prussian Blue Sequins Embroidered Men's Kurta Pajama,Men's Ethnic Wear,Prussian Blue,Wedding/Formal,Spring,19200,28%,"Resham Work, Sequins Work, Thread Work",Black,Traditional,Male,Range,Kurta Set,Contemporary,Silk
2635,https://www.andaazfashion.co.uk/men/sherwani?p=16,https://www.andaazfashion.co.uk/dark-teal-green-viscose-jodhpuri-style-plain-mens-sherwani-mstv03946.html,https://assets2.andaazfashion.com/media/catalog/product/d/a/dark-teal-green-viscose-jodhpuri-style-plain-mens-sherwani-mstv03946-1.jpg,Dark Teal Green Viscose Jodhpuri Style Plain Men's Coat Pant,Men's Ethnic Wear,Teal Green,Wedding/Formal,Spring,89700,35%,Plain Work,Matching Teal Green,Formal Shoes,Male,Range,Jodhpuri Suit,Traditional,Synthetic
2636,https://www.andaazfashion.co.uk/men/weddingwear?p=67,https://www.andaazfashion.co.uk/black-dupion-silk-straight-cut-plain-men-kurta-churidar-mkpa01309.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/black-dupion-silk-straight-cut-plain-men-kurta-churidar-mkpa01309-1.jpg,Black Dupion Silk Straight Cut Plain Men Kurta Churidar,Men's Ethnic Wear,Black,Wedding/Formal,Winter,35700,27%,Thread Work,Black,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Silk
